1,27.635548242984896
2,22.436626024719146
4,33.86855746193953
5,21.81597753884588
6,29.30275485540141
7,24.145404123618384
8,17.08098524936623
10,22.805020930081284
12,27.246154194304005
14,25.248214381967593
15,13.66685830422636
17,32.210426955352446
20,13.941666473578259
21,34.90704504655441
22,32.18231446167827
26,20.311838051206173
27,22.407114868469478
29,24.447656258588168
30,12.686791924508398
33,31.715480920357592
34,28.822830477035218
37,34.639213870480205
45,20.476037481058235
46,10.433796412381298
49,18.928704232696177
51,12.528280297712023
52,14.654270434894585
54,22.159106981443323
55,31.332549607681074
56,31.605278557583702
59,36.37252135512496
60,20.76536456222749
61,38.453559857015165
63,12.95682623277919
64,22.717930761167118
65,31.353685640843892
66,34.24895500890019
68,22.22933119829353
73,30.266034989364847
74,36.0961659218816
76,12.936515197306523
78,33.40167491871478
81,23.122437984845213
85,30.038484114845588
89,21.97723270831554
90,38.41642361791356
92,35.040807261115354
96,22.073969290804243
97,27.79561436702403
100,28.799911093624644
101,27.218654293027825
102,27.840658695640485
103,33.98271750200622
106,21.638160440477883
107,30.234198910048406
108,17.545455944916675
112,18.17257681172196
113,33.87368021256189
114,15.711948693190358
116,17.73046986160245
120,17.345943213661137
122,31.25532105434104
124,31.622706937799258
126,17.309549136558594
132,27.56861692035789
133,14.25200380762864
134,37.47838130254791
135,30.79124249657253
136,21.246057283462562
137,16.923001917337366
138,23.799357690929902
140,33.47195903296835
141,35.10236257988789
142,9.79206938052991
144,33.49805569296122
145,29.883989201357814
146,22.873424533917998
150,16.73183883349092
153,15.563015588413506
154,22.9010458231647
155,34.29005634504252
156,35.80087872234789
158,28.1341594155448
159,29.480212614603523
162,26.341382418961288
164,38.23074242240551
167,21.164225692177425
168,22.345238230044167
170,13.645978554172359
171,14.241040359573041
173,26.76442740361341
175,31.61363931455515
176,13.966759322646325
179,24.729361500845265
181,19.13310070028595
186,14.319656134609687
190,36.98624553943904
191,26.619282239264415
194,11.12839615874989
196,28.273903608611974
198,30.355426527453012
199,26.346897608320347
200,22.47376226382076
206,19.3196222934128
210,25.944501411453338
212,31.373544427068182
214,25.666349349910725
215,16.63918361192605
216,17.623028437493936
218,19.281645656692383
219,14.877664865221043
220,26.359245982412027
221,28.283841801113887
223,28.841773653842694
224,12.671054615371691
225,29.993368146992097
229,15.385091973290294
230,15.027990014827147
231,22.814657267906718
232,23.719040694786862
233,38.00792498779586
235,18.52046933310168
236,21.221143638170936
238,26.43743977934424
241,22.245164041794474
245,23.509158778655568
246,24.210723447846995
250,24.43509193566748
253,18.71411402371183
254,37.00241091166008
259,34.01021740328239
260,34.70166227859005
261,25.472886260682415
263,24.159976586101855
269,16.44297614630335
271,25.6962559747738
274,25.658820709422585
280,26.610251626236092
281,37.57659213328565
282,27.772688811741858
284,32.200790617527005
286,11.982307509719831
287,32.62905345903957
289,16.8698492386472
293,12.277699231303
294,28.253303822730935
295,23.476308854302594
296,31.141090654633096
298,28.995866266907733
299,21.360475068577486
302,25.026262693483112
303,23.019980681152
304,28.9109649635797
308,28.70035159346974
309,28.211752030596152
310,27.06449391693684
312,16.300258482107274
317,33.929756800044096
319,18.498575738011134
320,10.898703957251467
322,38.453559857015165
324,22.631870670939264
326,34.75639039810492
327,31.909206779216596
328,11.64806429043447
330,18.810588110940422
331,21.474092875887422
332,26.020131171525733
334,23.24507567534244
341,13.074895849741225
342,10.695152079499522
346,35.624833864665284
347,24.523353163386155
348,17.721328517523865
350,28.32334946807599
352,31.574980627302118
356,20.71872268821972
357,30.680408780278768
358,33.22201582057201
361,15.899987077614888
362,23.522346516552794
363,23.653463797935714
365,33.18986763840428
369,13.966322473326592
371,26.475391269008114
372,13.444642885218691
374,34.90289625392113
376,25.298273794722114
378,27.527342552310714
379,25.07933420392444
386,36.30071341631456
388,31.269876322282244
389,18.35973508390591
390,28.852679286092382
391,25.634274256306178
392,29.37892798154875
393,30.803031270939492
394,19.300330354235463
397,33.37417501743861
